 energy shell parameters
             Nshells                80
              kstart      63.770000000
                kend    1660.000000000
                  Np                40
 isotropic coordinates
    i    j                 x                 y                 z
   52   73   0.581748569E+03   0.396368347E+03   0.837758041E+03
   52   74   0.533812872E+03   0.858464899E+03   0.418879020E+03
   52   75   0.643371924E+03   0.869124171E+03  -0.167551608E+03
   52   76   0.109101202E+04  -0.729107670E+02  -0.418879020E+02
   52   77   0.986919478E+03   0.105174078E+03   0.460766923E+03
   52   78   0.100169320E+04   0.438444908E+03   0.418879020E+02
   53    1  -0.603237304E+03  -0.419847345E+03  -0.837758041E+03
   53    2  -0.313696754E+02  -0.379998429E+03  -0.104719755E+04
   53    3  -0.162698509E+03  -0.762971488E+03  -0.795870139E+03
   53    4  -0.595557714E+03  -0.843716154E+03  -0.418879020E+03
   53    5  -0.983581352E+03  -0.402838842E+03  -0.335103216E+03
   53    6  -0.908862694E+03   0.145567859E+03  -0.628318531E+03
   53    7  -0.419393313E+03   0.235515037E+03  -0.100530965E+04
   53    8   0.362695514E+03   0.426938023E+03  -0.963421747E+03
   53    9   0.642428690E+03  -0.235614023E+03  -0.879645943E+03
   53   10   0.501938277E+03  -0.803842433E+03  -0.586430629E+03
   53   11   0.122904616E+03  -0.108767418E+04  -0.209439510E+03
   53   12  -0.398792758E+03  -0.103728083E+04   0.837758041E+02
   53   13  -0.872908779E+03  -0.645654993E+03   0.251327412E+03
   53   14  -0.109471792E+04  -0.124598228E+03   0.167551608E+03
   53   15  -0.100312594E+04   0.478252582E+03  -0.837758041E+02
   53   16  -0.648855041E+03   0.780183666E+03  -0.460766923E+03
   53   17  -0.102394907E+03   0.773376738E+03  -0.795870139E+03
   53   18   0.715340388E+03   0.658609840E+03  -0.544542727E+03
   53   19   0.991387476E+03   0.805889194E+02  -0.502654825E+03
   53   20   0.970480432E+03  -0.486834506E+03  -0.251327412E+03
   53   21   0.674612648E+03  -0.883110958E+03   0.837758041E+02
   53   22   0.188455993E+03  -0.997087637E+03   0.460766923E+03
   53   23  -0.326219217E+03  -0.792785125E+03   0.712094335E+03
   53   24  -0.710065483E+03  -0.323115003E+03   0.795870139E+03
   53   25  -0.841214328E+03   0.373603871E+03   0.628318531E+03
   53   26  -0.694796764E+03   0.820541169E+03   0.293215314E+03
   53   27  -0.276488988E+03   0.107879786E+04  -0.418879020E+02
   53   28   0.247113158E+03   0.101922439E+04  -0.376991118E+03
   53   29   0.975243471E+03   0.537727766E+03   0.418879020E+02
   53   30   0.109954436E+04  -0.702440784E+02   0.167551608E+03
   53   31   0.806911955E+03  -0.496988720E+03   0.586430629E+03
   53   32   0.388429021E+03  -0.491837211E+03   0.921533845E+03
   53   33  -0.185170623E+03  -0.147004387E+03   0.108908545E+04
   53   34  -0.405943709E+03   0.550852334E+03   0.879645943E+03
   53   35  -0.183433514E+03   0.977596976E+03   0.502654825E+03
   53   36   0.518164541E+03   0.978631552E+03   0.125663706E+03
   53   37   0.812531188E+03   0.115366501E+03   0.753982237E+03
   53   38   0.362734618E+03   0.315882383E+03   0.100530965E+04
   53   39   0.634173741E+03   0.625022062E+03   0.670206433E+03
   53   40  -0.603237304E+03   0.419847345E+03   0.837758041E+03
   53   41  -0.313696754E+02   0.379998429E+03   0.104719755E+04
   53   42  -0.162698509E+03   0.762971488E+03   0.795870139E+03
   53   43  -0.595557714E+03   0.843716154E+03   0.418879020E+03
   53   44  -0.983581352E+03   0.402838842E+03   0.335103216E+03
   53   45  -0.908862694E+03  -0.145567859E+03   0.628318531E+03
   53   46  -0.419393313E+03  -0.235515037E+03   0.100530965E+04
   53   47   0.362695514E+03  -0.426938023E+03   0.963421747E+03
   53   48   0.642428690E+03   0.235614023E+03   0.879645943E+03
   53   49   0.501938277E+03   0.803842433E+03   0.586430629E+03
   53   50   0.122904616E+03   0.108767418E+04   0.209439510E+03
   53   51  -0.398792758E+03   0.103728083E+04  -0.837758041E+02
   53   52  -0.872908779E+03   0.645654993E+03  -0.251327412E+03
   53   53  -0.109471792E+04   0.124598228E+03  -0.167551608E+03
   53   54  -0.100312594E+04  -0.478252582E+03   0.837758041E+02
   53   55  -0.648855041E+03  -0.780183666E+03   0.460766923E+03
   53   56  -0.102394907E+03  -0.773376738E+03   0.795870139E+03
   53   57   0.715340388E+03  -0.658609840E+03   0.544542727E+03
   53   58   0.991387476E+03  -0.805889194E+02   0.502654825E+03
   53   59   0.970480432E+03   0.486834506E+03   0.251327412E+03
   53   60   0.674612648E+03   0.883110958E+03  -0.837758041E+02
   53   61   0.188455993E+03   0.997087637E+03  -0.460766923E+03
   53   62  -0.326219217E+03   0.792785125E+03  -0.712094335E+03
   53   63  -0.710065483E+03   0.323115003E+03  -0.795870139E+03
   53   64  -0.841214328E+03  -0.373603871E+03  -0.628318531E+03
   53   65  -0.694796764E+03  -0.820541169E+03  -0.293215314E+03
   53   66  -0.276488988E+03  -0.107879786E+04   0.418879020E+02
   53   67   0.247113158E+03  -0.101922439E+04   0.376991118E+03
   53   68   0.975243471E+03  -0.537727766E+03  -0.418879020E+02
   53   69   0.109954436E+04   0.702440784E+02  -0.167551608E+03
   53   70   0.806911955E+03   0.496988720E+03  -0.586430629E+03
   53   71   0.388429021E+03   0.491837211E+03  -0.921533845E+03
   53   72  -0.185170623E+03   0.147004387E+03  -0.108908545E+04
   53   73  -0.405943709E+03  -0.550852334E+03  -0.879645943E+03
   53   74  -0.183433514E+03  -0.977596976E+03  -0.502654825E+03
   53   75   0.518164541E+03  -0.978631552E+03  -0.125663706E+03
   53   76   0.812531188E+03  -0.115366501E+03  -0.753982237E+03
   53   77   0.362734618E+03  -0.315882383E+03  -0.100530965E+04
   53   78   0.634173741E+03  -0.625022062E+03  -0.670206433E+03
   54    1  -0.512583547E+03  -0.101141158E+04  -0.418879020E+02
   54    2   0.114670382E+03  -0.112807180E+04   0.418879020E+02
   54    3  -0.230370487E+03  -0.990816550E+03   0.502654825E+03
   54    4  -0.737985705E+03  -0.728368595E+03   0.460766923E+03
   54    5  -0.977095822E+03  -0.575307767E+03  -0.418879020E+02
   54    6  -0.696330892E+03  -0.711369367E+03  -0.544542727E+03
   54    7  -0.124439735E+03  -0.100960524E+04  -0.502654825E+03
   54    8   0.652846669E+03  -0.848008722E+03  -0.376991118E+03
   54    9   0.673727353E+03  -0.877710575E+03   0.251327412E+03
   54   10   0.352784559E+03  -0.771040667E+03   0.753982237E+03
   54   11  -0.234906202E+03  -0.470766879E+03   0.100530965E+04
   54   12  -0.741786024E+03  -0.188055384E+03   0.837758041E+03
   54   13  -0.107871647E+04   0.107361440E+03   0.335103216E+03
   54   14  -0.109765119E+04   0.139449851E+03  -0.251327412E+03
   54   15  -0.801703830E+03  -0.106355816E+03  -0.795870139E+03
   54   16  -0.243571924E+03  -0.466342252E+03  -0.100530965E+04
   54   17   0.399831620E+03  -0.652492152E+03  -0.837758041E+03
   54   18   0.100878051E+04  -0.307167905E+03  -0.418879020E+03
   54   19   0.106209713E+04  -0.362389301E+03   0.167551608E+03
   54   20   0.845223994E+03  -0.256842220E+03   0.712094335E+03
   54   21   0.332238177E+03  -0.283628192E+03   0.104719755E+04
   54   22  -0.349463070E+03   0.262112037E+03   0.104719755E+04
   54   23  -0.699721052E+03   0.539223494E+03   0.712094335E+03
   54   24  -0.926431280E+03   0.642949131E+03   0.125663706E+03
   54   25  -0.833543782E+03   0.616723986E+03  -0.460766923E+03
   54   26  -0.494234763E+03   0.440405767E+03  -0.921533845E+03
   54   27   0.968346520E+02   0.303258626E+03  -0.108908545E+04
   54   28   0.652998685E+03  -0.108710436E+03  -0.921533845E+03
   54   29   0.109032015E+04   0.287854947E+03  -0.125663706E+03
   54   30   0.984443971E+03   0.325597573E+03   0.460766923E+03
   54   31   0.520789229E+03   0.560704835E+03   0.837758041E+03
   54   32  -0.931601820E+02   0.878460419E+03   0.712094335E+03
   54   33  -0.428512723E+03   0.103718522E+04   0.167551608E+03
   54   34  -0.297869626E+03   0.101156508E+04  -0.418879020E+03
   54   35   0.190919402E+03   0.785869183E+03  -0.795870139E+03
   54   36   0.785978450E+03   0.469586076E+03  -0.670206433E+03
   54   37   0.628683323E+03   0.897904186E+03   0.293215314E+03
   54   38   0.203636032E+03   0.111544952E+04   0.418879020E+02
   54   39   0.651682340E+03   0.904928222E+03  -0.209439510E+03
   54   40  -0.512583547E+03   0.101141158E+04   0.418879020E+02
   54   41   0.114670382E+03   0.112807180E+04  -0.418879020E+02
   54   42  -0.230370487E+03   0.990816550E+03  -0.502654825E+03
   54   43  -0.737985705E+03   0.728368595E+03  -0.460766923E+03
   54   44  -0.977095822E+03   0.575307767E+03   0.418879020E+02
   54   45  -0.696330892E+03   0.711369367E+03   0.544542727E+03
   54   46  -0.124439735E+03   0.100960524E+04   0.502654825E+03
   54   47   0.652846669E+03   0.848008722E+03   0.376991118E+03
   54   48   0.673727353E+03   0.877710575E+03  -0.251327412E+03
   54   49   0.352784559E+03   0.771040667E+03  -0.753982237E+03
   54   50  -0.234906202E+03   0.470766879E+03  -0.100530965E+04
   54   51  -0.741786024E+03   0.188055384E+03  -0.837758041E+03
   54   52  -0.107871647E+04  -0.107361440E+03  -0.335103216E+03
   54   53  -0.109765119E+04  -0.139449851E+03   0.251327412E+03
   54   54  -0.801703830E+03   0.106355816E+03   0.795870139E+03
   54   55  -0.243571924E+03   0.466342252E+03   0.100530965E+04
   54   56   0.399831620E+03   0.652492152E+03   0.837758041E+03
   54   57   0.100878051E+04   0.307167905E+03   0.418879020E+03
   54   58   0.106209713E+04   0.362389301E+03  -0.167551608E+03
   54   59   0.845223994E+03   0.256842220E+03  -0.712094335E+03
   54   60   0.332238177E+03   0.283628192E+03  -0.104719755E+04
   54   61  -0.349463070E+03  -0.262112037E+03  -0.104719755E+04
   54   62  -0.699721052E+03  -0.539223494E+03  -0.712094335E+03
   54   63  -0.926431280E+03  -0.642949131E+03  -0.125663706E+03
   54   64  -0.833543782E+03  -0.616723986E+03   0.460766923E+03
   54   65  -0.494234763E+03  -0.440405767E+03   0.921533845E+03
   54   66   0.968346520E+02  -0.303258626E+03   0.108908545E+04
   54   67   0.652998685E+03   0.108710436E+03   0.921533845E+03
   54   68   0.109032015E+04  -0.287854947E+03   0.125663706E+03
   54   69   0.984443971E+03  -0.325597573E+03  -0.460766923E+03
   54   70   0.520789229E+03  -0.560704835E+03  -0.837758041E+03
   54   71  -0.931601820E+02  -0.878460419E+03  -0.712094335E+03
   54   72  -0.428512723E+03  -0.103718522E+04  -0.167551608E+03
   54   73  -0.297869626E+03  -0.101156508E+04   0.418879020E+03
   54   74   0.190919402E+03  -0.785869183E+03   0.795870139E+03
   54   75   0.785978450E+03  -0.469586076E+03   0.670206433E+03
   54   76   0.628683323E+03  -0.897904186E+03  -0.293215314E+03
   54   77   0.203636032E+03  -0.111544952E+04  -0.418879020E+02
   54   78   0.651682340E+03  -0.904928222E+03   0.209439510E+03
   55    1  -0.105197345E+04   0.474666136E+03   0.418879020E+02
   55    2  -0.112799646E+04  -0.132173213E+03   0.209439510E+03
   55    3  -0.917944481E+03   0.310329560E+03   0.628318531E+03
   55    4  -0.681212379E+03   0.852958425E+03   0.376991118E+03
   55    5  -0.648872345E+03   0.932100024E+03  -0.209439510E+03
   55    6  -0.866626774E+03   0.488638757E+03  -0.586430629E+03
   55    7  -0.109075769E+04  -0.428490196E+02  -0.376991118E+03
   55    8  -0.869162156E+03  -0.759284685E+03  -0.418879020E+02
   55    9  -0.792166841E+03  -0.640043434E+03   0.544542727E+03
   55   10  -0.579630454E+03  -0.263738047E+03   0.963421747E+03
   55   11  -0.354135451E+03   0.444579885E+03   0.100530965E+04
   55   12  -0.934246074E+02   0.964467910E+03   0.628318531E+03
   55   13  -0.546925651E+01   0.115409106E+04   0.418879020E+02
   55   14  -0.824645716E+02   0.101507807E+04  -0.544542727E+03
   55   15  -0.336201015E+03   0.540830933E+03  -0.963421747E+03
   55   16  -0.561896743E+03  -0.856460289E+02  -0.100530965E+04
   55   17  -0.781206806E+03  -0.573273437E+03  -0.628318531E+03
   55   18  -0.318753037E+03  -0.110683730E+04  -0.837758041E+02
   55   19  -0.282016647E+03  -0.100075742E+04   0.502654825E+03
   55   20  -0.784495083E+02  -0.631961150E+03   0.963421747E+03
   55   21   0.231294216E+03  -0.333607278E+02   0.113097336E+04
   55   22   0.457810208E+03   0.524305130E+03   0.921533845E+03
   55   23   0.599088339E+03   0.894060519E+03   0.418879020E+03
   55   24   0.609819552E+03   0.966311159E+03  -0.167551608E+03
   55   25   0.484595327E+03   0.728277995E+03  -0.753982237E+03
   55   26   0.332153246E+03   0.193074545E+03  -0.108908545E+04
   55   27  -0.112177507E+02  -0.486787565E+03  -0.104719755E+04
   55   28  -0.239511636E+03  -0.877078399E+03  -0.712094335E+03
   55   29   0.333799593E+03  -0.110239291E+04   0.837758041E+02
   55   30   0.474754439E+03  -0.811875756E+03   0.670206433E+03
   55   31   0.737861693E+03  -0.295689481E+03   0.837758041E+03
   55   32   0.993300603E+03   0.307250261E+03   0.502654825E+03
   55   33   0.104497043E+04   0.484488482E+03  -0.837758041E+02
   55   34   0.906543687E+03   0.250424766E+03  -0.670206433E+03
   55   35   0.690610514E+03  -0.393610551E+03  -0.837758041E+03
   55   36   0.403669963E+03  -0.935005060E+03  -0.544542727E+03
   55   37   0.997870279E+03  -0.501986424E+03   0.293215314E+03
   55   38   0.113344060E+04  -0.182295700E+03  -0.125663706E+03
   55   39   0.903567019E+03  -0.688049719E+03  -0.209439510E+03
   55   40  -0.105197345E+04  -0.474666136E+03  -0.418879020E+02
   55   41  -0.112799646E+04   0.132173213E+03  -0.209439510E+03
   55   42  -0.917944481E+03  -0.310329560E+03  -0.628318531E+03
   55   43  -0.681212379E+03  -0.852958425E+03  -0.376991118E+03
   55   44  -0.648872345E+03  -0.932100024E+03   0.209439510E+03
   55   45  -0.866626774E+03  -0.488638757E+03   0.586430629E+03
   55   46  -0.109075769E+04   0.428490196E+02   0.376991118E+03
   55   47  -0.869162156E+03   0.759284685E+03   0.418879020E+02
   55   48  -0.792166841E+03   0.640043434E+03  -0.544542727E+03
   55   49  -0.579630454E+03   0.263738047E+03  -0.963421747E+03
   55   50  -0.354135451E+03  -0.444579885E+03  -0.100530965E+04
   55   51  -0.934246074E+02  -0.964467910E+03  -0.628318531E+03
   55   52  -0.546925651E+01  -0.115409106E+04  -0.418879020E+02
   55   53  -0.824645716E+02  -0.101507807E+04   0.544542727E+03
   55   54  -0.336201015E+03  -0.540830933E+03   0.963421747E+03
   55   55  -0.561896743E+03   0.856460289E+02   0.100530965E+04
   55   56  -0.781206806E+03   0.573273437E+03   0.628318531E+03
   55   57  -0.318753037E+03   0.110683730E+04   0.837758041E+02
   55   58  -0.282016647E+03   0.100075742E+04  -0.502654825E+03
   55   59  -0.784495083E+02   0.631961150E+03  -0.963421747E+03
   55   60   0.231294216E+03   0.333607278E+02  -0.113097336E+04
   55   61   0.457810208E+03  -0.524305130E+03  -0.921533845E+03
   55   62   0.599088339E+03  -0.894060519E+03  -0.418879020E+03
   55   63   0.609819552E+03  -0.966311159E+03   0.167551608E+03
   55   64   0.484595327E+03  -0.728277995E+03   0.753982237E+03
   55   65   0.332153246E+03  -0.193074545E+03   0.108908545E+04
   55   66  -0.112177507E+02   0.486787565E+03   0.104719755E+04
   55   67  -0.239511636E+03   0.877078399E+03   0.712094335E+03
   55   68   0.333799593E+03   0.110239291E+04  -0.837758041E+02
   55   69   0.474754439E+03   0.811875756E+03  -0.670206433E+03
   55   70   0.737861693E+03   0.295689481E+03  -0.837758041E+03
   55   71   0.993300603E+03  -0.307250261E+03  -0.502654825E+03
   55   72   0.104497043E+04  -0.484488482E+03   0.837758041E+02
   55   73   0.906543687E+03  -0.250424766E+03   0.670206433E+03
   55   74   0.690610514E+03   0.393610551E+03   0.837758041E+03
   55   75   0.403669963E+03   0.935005060E+03   0.544542727E+03
   55   76   0.997870279E+03   0.501986424E+03  -0.293215314E+03
   55   77   0.113344060E+04   0.182295700E+03   0.125663706E+03
   55   78   0.903567019E+03   0.688049719E+03   0.209439510E+03
   56    1   0.529379715E+02   0.117312872E+04  -0.418879020E+02
   56    2   0.240053339E+03   0.101323030E+04   0.544542727E+03
   56    3   0.645705345E+03   0.978179042E+03   0.837758041E+02
   56    4   0.460055362E+03   0.957327117E+03  -0.502654825E+03
   56    5  -0.251624237E+03   0.960567064E+03  -0.628318531E+03
   56    6  -0.601214307E+03   0.995618317E+03  -0.167551608E+03
   56    7  -0.440776644E+03   0.102194993E+04   0.376991118E+03
   56    8  -0.120117895E+03   0.596416145E+03   0.100530965E+04
   56    9   0.528439550E+03   0.572505611E+03   0.879645943E+03
   56   10   0.980014460E+03   0.494873764E+03   0.418879020E+03
   56   11   0.106522803E+04   0.449680280E+03  -0.209439510E+03
   56   12   0.750922988E+03   0.428361302E+03  -0.795870139E+03
   56   13   0.145583054E+03   0.512806865E+03  -0.104719755E+04
   56   14  -0.571400836E+03   0.452840452E+03  -0.921533845E+03
   56   15  -0.954549300E+03   0.507264718E+03  -0.460766923E+03
   56   16  -0.103783413E+04   0.524990285E+03   0.167551608E+03
   56   17  -0.717930973E+03   0.598568955E+03   0.712094335E+03
   56   18  -0.301824823E+03  -0.102903175E+03   0.113097336E+04
   56   19   0.518601317E+03  -0.123361177E+03   0.104719755E+04
   56   20   0.948538215E+03  -0.178568219E+03   0.670206433E+03
   56   21   0.115746816E+04  -0.198244495E+03   0.418879020E+02
   56   22   0.101705766E+04  -0.223282213E+03  -0.544542727E+03
   56   23   0.561686056E+03  -0.233771901E+03  -0.100530965E+04
   56   24  -0.227897362E+03  -0.223047258E+03  -0.113097336E+04
   56   25  -0.730960002E+03  -0.269645152E+03  -0.879645943E+03
   56   26  -0.110636607E+04  -0.210826870E+03  -0.335103216E+03
   56   27  -0.113189363E+04  -0.190890965E+03   0.251327412E+03
   56   28  -0.799437859E+03  -0.199621122E+03   0.837758041E+03
   56   29   0.870915950E+01  -0.729031920E+03   0.921533845E+03
   56   30   0.627687781E+03  -0.769423089E+03   0.628318531E+03
   56   31   0.867217711E+03  -0.791812391E+03   0.418879020E+02
   56   32   0.586985564E+03  -0.832066754E+03  -0.586430629E+03
   56   33  -0.488524681E+02  -0.822534448E+03  -0.837758041E+03
   56   34  -0.687046812E+03  -0.782449943E+03  -0.544542727E+03
   56   35  -0.907361020E+03  -0.745472603E+03   0.418879020E+02
   56   36  -0.627128873E+03  -0.733703436E+03   0.670206433E+03
   56   37   0.296229064E+03  -0.113015264E+04   0.125663706E+03
   56   38  -0.139817036E+03  -0.113933039E+04  -0.251327412E+03
